文番号,文字数,単語数,平均単語長,感情スコア
25460,26,19,1.3157894736842106,0.0406625748849071
25461,21,17,1.2352941176470589,0.005845600786368421
25462,23,16,1.375,0.24165793053738682
25463,38,23,1.6521739130434783,0.046200277092522946
25464,43,30,1.4333333333333333,0.17265567215865285
25465,20,12,1.6666666666666667,0.8356196771964665
25466,29,24,1.2083333333333333,0.5673408975922216
25467,45,32,1.40625,0.6158106935626971
25468,58,46,1.2608695652173914,0.05828718041355774
25469,14,10,1.4,0.6170073619706342
25470,39,26,1.5,0.05808005907815306
25471,49,32,1.53125,0.9566267316954649
25472,35,27,1.2962962962962963,0.9551666364802723
25473,12,9,1.3333333333333333,0.44767845850986676
25474,25,17,1.4705882352941178,0.961697021464624
25475,32,26,1.2307692307692308,0.989426263733594
25476,40,29,1.3793103448275863,0.39961573055905153
25477,78,58,1.3448275862068966,0.05310016534116524
25478,15,13,1.1538461538461537,0.018807626511524456
25479,18,13,1.3846153846153846,0.27489159749841663
25480,12,10,1.1,0.15979088564990018
25481,19,15,1.2666666666666666,0.9261142543457331
25482,24,14,1.7142857142857142,0.002815218281339682
25483,83,58,1.4310344827586208,0.1786219559126324
25484,24,14,1.7142857142857142,0.5699072275394548
25485,44,29,1.5172413793103448,0.7662893279654083
25486,15,9,1.6666666666666667,0.9897071644672744
25487,24,18,1.3333333333333333,0.41129644373619245
25488,19,10,1.9,0.4816415429455604
25489,12,8,1.5,0.7448272725775973
25490,13,10,1.3,0.9524005437240862
25491,47,33,1.4242424242424243,0.23810099850346067
25492,37,25,1.48,0.22762762670214776
25493,28,17,1.6470588235294117,0.29884752321070696
25494,31,19,1.631578947368421,0.26342499342622927
25495,4,3,1.3333333333333333,0.6317853705682674
25496,37,27,1.3703703703703705,0.069639158781032
25497,21,15,1.3333333333333333,0.011214797062434667
25498,23,17,1.3529411764705883,0.3327957084352515
25499,14,11,1.1818181818181819,0.46432274948059027
25500,46,32,1.4375,0.05915984472318625
25501,35,24,1.4583333333333333,0.2033708095956024
25502,53,40,1.325,0.6371584890552516
25503,28,19,1.4736842105263157,0.6366012511658101
25504,21,16,1.3125,0.03697316819769403
25505,22,15,1.4,0.5673745275111423
25506,24,16,1.5,0.47226882442943297
25507,29,22,1.3181818181818181,0.770269398864469
25508,30,20,1.4,0.0957732478924439
25509,32,20,1.6,0.015386241894343566
25510,59,42,1.4047619047619047,0.5514579254225165
25511,26,17,1.411764705882353,0.4116511654381877
25512,23,20,1.15,0.6788994633078399
25513,26,19,1.368421052631579,0.6192282417320694
25514,19,14,1.3571428571428572,0.6158858742532031
25515,21,14,1.4285714285714286,0.28020892661378827
25516,15,9,1.4444444444444444,0.4632977975585437
25517,12,7,1.7142857142857142,0.7006004347608602
25518,16,13,1.2307692307692308,0.650809095662173
25519,25,18,1.3888888888888888,0.93695219681422
25520,19,13,1.4615384615384615,0.3290716299384834
25521,22,15,1.4666666666666666,0.17058922523233755
25522,28,17,1.6470588235294117,0.012306630511908723
25523,29,20,1.35,0.01348808802849999
25524,36,23,1.565217391304348,0.003645135983479597
25525,36,24,1.5,0.070779016277707
25526,28,21,1.3333333333333333,0.2411548346594864
25527,26,16,1.625,0.12941886304403016
25528,39,29,1.3448275862068966,0.04351738554579854
25529,43,31,1.3870967741935485,0.46257262279276556
25530,23,15,1.5333333333333334,0.29974306825104846
25531,11,7,1.5714285714285714,0.23653610169172823
25532,8,5,1.6,0.19565191422298167
25533,21,14,1.5,0.0616666267494822
25534,15,10,1.5,0.9306152800468561
25535,63,43,1.4651162790697674,0.0010240265345208277
25536,33,24,1.375,0.23328528766781365
25537,38,24,1.5,0.07952639071697021
25538,43,29,1.4827586206896552,0.4928677153079235
25539,28,18,1.5555555555555556,0.15323515530370557
25540,11,7,1.5714285714285714,0.47574038555502474
25541,63,40,1.575,0.9101482484706449
25542,6,5,1.2,0.2587955959437178
25543,14,11,1.2727272727272727,0.44767845850986676
25544,92,62,1.4838709677419355,0.007742296567348594
25545,85,59,1.4067796610169492,0.0015468968841703123
25546,25,16,1.5625,0.07902018489420848
25547,58,43,1.3488372093023255,0.08944308723095873
25548,47,32,1.46875,0.8592781569859262
25549,20,13,1.5384615384615385,0.1654433622179854
25550,65,45,1.4,0.8906985479845677
25551,12,9,1.3333333333333333,0.8998598066542058
25552,39,29,1.3448275862068966,0.99731786813021
25553,59,40,1.475,0.010016152776304743
25554,12,7,1.7142857142857142,0.05381205886087448
25555,32,25,1.28,0.5283046144199331
25556,49,35,1.4,0.3976613061986465
25557,47,29,1.6206896551724137,0.26674721143391755
25558,18,12,1.5,0.4163660738769758
25559,9,7,1.2857142857142858,0.7318247589686796
25560,78,58,1.3448275862068966,0.7639785977830879
25561,60,45,1.3333333333333333,0.2591037822384563
25562,32,21,1.5238095238095237,0.2850989485302774
25563,48,30,1.6,0.925623456090474
25564,18,12,1.5,0.025817025049396092
25565,49,34,1.4411764705882353,0.461014344986758
25566,34,25,1.36,0.97232415950402
25567,35,26,1.3461538461538463,0.1972911385475764
25568,16,8,1.75,0.3269786543833916
25569,61,44,1.3863636363636365,0.23774320637598478
25570,92,68,1.3529411764705883,0.6022953780532713
25571,52,39,1.3333333333333333,0.544954790410906
25572,64,48,1.3333333333333333,0.9469631166697056
25573,105,72,1.4583333333333333,0.055664525932761943
25574,24,15,1.6,0.560791383910421
25575,30,15,1.8666666666666667,0.8501598100548057
25576,19,14,1.3571428571428572,0.5942192857280734
25577,50,36,1.3888888888888888,0.0912733990141833
25578,38,26,1.4615384615384615,0.16243667949941254
25579,22,14,1.5714285714285714,0.8853183438569174
25580,15,9,1.6666666666666667,0.44767845850986676
25581,12,8,1.5,0.25237519828037536
25582,17,11,1.5454545454545454,0.5294093620181781
25583,29,18,1.6111111111111112,0.4575621400463866
25584,59,43,1.3255813953488371,0.2409651396915159
25585,51,39,1.3076923076923077,0.8969813263254584
25586,24,14,1.7142857142857142,0.48465315022368627
25587,15,9,1.6666666666666667,0.263252916349741
25588,38,22,1.7272727272727273,0.5364756560849645
25589,42,26,1.6153846153846154,0.3596813350416189
25590,34,25,1.36,0.6621863814531334
25591,30,23,1.2173913043478262,0.10303787059428737
25592,46,35,1.3142857142857143,0.003531796820782196
25593,15,12,1.25,0.11527505191658594
25594,18,12,1.5,0.7452861405752153
25595,27,18,1.5,0.5446825025113805
25596,26,17,1.5294117647058822,0.9358650980660866
25597,30,21,1.4285714285714286,0.22623651181266413
25598,58,40,1.45,0.8121732207878434
25599,41,28,1.4642857142857142,0.6171907482262203
25600,13,10,1.3,0.13721818538902797
25601,15,12,1.25,0.15428549896981014
25602,24,14,1.7142857142857142,0.7407055030887187
25603,97,60,1.5833333333333333,0.47956957906630227
25604,31,18,1.7222222222222223,0.4669412516234438
25605,21,12,1.75,0.5908354224782663
25606,79,51,1.5490196078431373,0.2844521467160285
25607,14,10,1.4,0.2448360892059226
25608,35,21,1.6666666666666667,0.5730794561207497
25609,10,6,1.6666666666666667,0.46088870507012447
25610,86,55,1.5636363636363637,0.3044895847258474
25611,106,70,1.5142857142857142,0.4206785296496872
25612,52,42,1.2380952380952381,0.10253822773646881
25613,22,13,1.6923076923076923,0.7424044772118474
25614,36,24,1.5,0.8084472254296933
25615,37,29,1.2758620689655173,0.2152811001584365
25616,45,31,1.4516129032258065,0.3715974013980027
25617,27,19,1.4210526315789473,0.14666544233653012
25618,11,6,1.8333333333333333,0.38643727530833405
25619,24,14,1.5714285714285714,0.9678587143684203
25620,27,17,1.588235294117647,0.3626130871173944
25621,21,14,1.5,0.4669412516234438
25622,9,6,1.5,0.27946191761229966
25623,11,5,2.2,0.8907990779896469
25624,43,27,1.5925925925925926,0.1647593063884364
25625,63,39,1.6153846153846154,0.013727179650772192
25626,25,14,1.7857142857142858,0.1491850630793693
25627,13,7,1.8571428571428572,0.9010456002281789
25628,15,10,1.5,0.22764514909921518
25629,20,13,1.5384615384615385,0.301488340956675
25630,32,22,1.4545454545454546,0.2684747611765206
25631,14,11,1.2727272727272727,0.6424996499655745
25632,43,29,1.4827586206896552,0.6070011365399786
25633,32,21,1.5238095238095237,0.7489112298294477
25634,10,5,2.0,0.4020034335007254
25635,66,46,1.434782608695652,0.6688810880189344
25636,64,46,1.391304347826087,0.8870343193405232
25637,65,47,1.3829787234042554,0.012230622534262547
25638,43,28,1.5357142857142858,0.04667698696506384
25639,28,21,1.3333333333333333,0.7162733322373511
25640,83,61,1.360655737704918,0.0005441501243479419
25641,19,14,1.3571428571428572,0.47005905650555346
25642,17,11,1.5454545454545454,0.254085102923298
25643,25,19,1.3157894736842106,0.12499984947205867
25644,28,19,1.368421052631579,0.3883304866312576
25645,35,25,1.4,0.3701770190611253
25646,43,27,1.5925925925925926,0.008918026243896704
25647,36,28,1.2857142857142858,0.3054432348896967
25648,56,38,1.4736842105263157,0.8315821807330499
25649,10,6,1.6666666666666667,0.07962038361092749
25650,37,24,1.5416666666666667,0.3604084353174102
25651,21,13,1.6153846153846154,0.05407984563349
25652,23,21,1.0952380952380953,0.918650480920957
25653,28,18,1.5555555555555556,0.6901221914212642
25654,12,7,1.7142857142857142,0.4737672181921908
25655,12,6,2.0,0.05192250322898884
25656,33,21,1.5714285714285714,0.9787646626663898
25657,41,27,1.5185185185185186,0.6380314144176271
25658,23,16,1.4375,0.7681619863378488
25659,44,26,1.6923076923076923,0.766028077315588
25660,32,19,1.6842105263157894,0.12887908996798092
25661,39,25,1.56,0.6998709644872674
25662,20,13,1.5384615384615385,0.9673684178300047
25663,30,21,1.4285714285714286,0.21460602526508665
25664,21,13,1.6153846153846154,0.8456420664029747
25665,51,33,1.5454545454545454,0.8877677306579772
25666,40,24,1.5833333333333333,0.5814553581074684
25667,25,18,1.3888888888888888,0.3657732142065324
25668,39,26,1.5,0.3387310898117828
25669,106,68,1.5588235294117647,0.2580045048079329
25670,20,13,1.5384615384615385,0.5640496557878472
25671,49,33,1.4848484848484849,0.6571457688465409
25672,32,22,1.4545454545454546,0.9516410212372862
25673,15,12,1.25,0.9053359452407412
25674,26,19,1.263157894736842,0.0019805506831128694
25675,10,6,1.6666666666666667,0.44767845850986676
25676,9,7,1.2857142857142858,0.058017944383528475
25677,17,12,1.4166666666666667,0.4565367615057522
25678,8,5,1.6,0.44767845850986676
25679,15,10,1.5,0.5193969958594796
25680,30,21,1.4285714285714286,0.41520637506757285
25681,73,46,1.5869565217391304,0.2453758037835705
25682,18,13,1.3846153846153846,0.2562780963384492
25683,21,13,1.6153846153846154,0.39649036561138595
25684,29,18,1.5,0.6534008706808713
25685,24,15,1.6,0.9771481833279038
25686,15,11,1.3636363636363635,0.9733243378247755
25687,32,23,1.391304347826087,0.059702351341717086
25688,21,13,1.6153846153846154,0.37753746738740546
25689,35,23,1.5217391304347827,0.053603076651470793
25690,21,14,1.5,0.20409773398596953
25691,21,13,1.6153846153846154,0.2803285815316584
25692,46,30,1.5333333333333334,0.4712904772240337
25693,32,18,1.7777777777777777,0.14513195470095164
25694,26,19,1.368421052631579,0.9283074973924001
25695,49,32,1.53125,0.32223230807332515
25696,35,24,1.4583333333333333,0.4884170615996274
25697,31,24,1.2916666666666667,0.6153559956618635
25698,46,31,1.4838709677419355,0.6490233180676701
25699,50,36,1.3888888888888888,0.7712374653191568
25700,47,26,1.8076923076923077,0.2292653346035245
25701,33,19,1.736842105263158,0.275622615163417
25702,38,25,1.52,0.035035919002367244
25703,30,20,1.4,0.10862005319867163
25704,116,79,1.4683544303797469,0.0007162861191805092
25705,10,7,1.4285714285714286,0.3906485953280412
25706,8,7,1.1428571428571428,0.564156094040901
25707,86,57,1.5087719298245614,0.7460101376406205
25708,103,77,1.3376623376623376,0.07640091941175009
25709,65,47,1.3829787234042554,0.3079271689554477
25710,37,24,1.5416666666666667,0.4366396367148465
25711,28,21,1.3333333333333333,0.30213260142552867
25712,95,66,1.4090909090909092,0.9978025202383263
25713,73,54,1.3518518518518519,0.05446026582057251
25714,43,27,1.5925925925925926,0.6363605972051741
25715,38,24,1.5833333333333333,0.5906050151471625
25716,24,14,1.5714285714285714,0.951276950781315
25717,63,43,1.4651162790697674,0.9291509507982351
25718,48,30,1.6,0.9877027629243168
25719,30,18,1.6666666666666667,0.9516076327757187
25720,31,24,1.2916666666666667,0.6062692164975106
25721,17,10,1.7,0.1362318956131039
25722,44,26,1.6923076923076923,0.9916771868078772
25723,32,18,1.7777777777777777,0.7356783610719264
25724,25,17,1.4705882352941178,0.24135712456569824
25725,92,63,1.4603174603174602,0.9803829527512296
25726,28,18,1.5555555555555556,0.2886371123664212
25727,67,42,1.5476190476190477,0.10409041662389906
25728,30,17,1.7647058823529411,0.6159637989260281
25729,40,28,1.4285714285714286,0.8591458463414
25730,62,42,1.4285714285714286,0.9992730422116212
25731,25,18,1.3888888888888888,0.3445283553131798
25732,45,32,1.40625,0.6890645428688428
25733,59,38,1.5526315789473684,0.29902607366400535
25734,23,16,1.4375,0.22566899020850806
25735,24,16,1.375,0.3913008030822439
25736,37,25,1.48,0.018823921176154945
25737,10,8,1.25,0.19766706685957158
25738,35,21,1.6666666666666667,0.018597322705538044
25739,24,12,2.0,0.18835187072730342
25740,46,28,1.6428571428571428,0.12300200693238561
25741,13,8,1.625,0.39649036561138595
25742,14,10,1.4,0.15581375512212903
25743,21,12,1.75,0.016928445367242806
25744,13,9,1.4444444444444444,0.421874597530976
25745,20,13,1.5384615384615385,0.21834448081801905
25746,10,7,1.4285714285714286,0.35175164528896796
25747,8,6,1.3333333333333333,0.7250250533146315
25748,11,6,1.8333333333333333,0.4971698940324817
25749,11,4,2.75,0.046568836738361985
25750,25,18,1.2777777777777777,0.2775961014584445
25751,18,13,1.3846153846153846,0.4749114906724474
25752,40,30,1.3333333333333333,0.5057890950851625
25753,33,23,1.434782608695652,0.8030391378069852
25754,46,31,1.4838709677419355,0.7440244435373633
25755,46,36,1.2777777777777777,0.6680605477549824
25756,13,11,1.1818181818181819,0.5678383114914001
25757,29,18,1.6111111111111112,0.05666927672310318
25758,22,18,1.2222222222222223,0.3327474038841275
25759,58,40,1.45,0.8122651887574075
25760,36,23,1.565217391304348,0.6577490175484829
25761,14,11,1.2727272727272727,0.42692282251696645
25762,58,42,1.3333333333333333,0.8827600132973784
25763,47,34,1.3823529411764706,0.07679152339966122
25764,32,20,1.6,0.9619010893654009
25765,38,20,1.9,0.7768676269004662
25766,16,10,1.6,0.6752724721265496
25767,59,42,1.4047619047619047,0.10710835107673755
25768,25,17,1.4705882352941178,0.1541987435282698
25769,27,19,1.4210526315789473,0.32405620432475524
25770,71,53,1.3396226415094339,0.9063872849432115
25771,16,11,1.4545454545454546,0.4184341604332086
25772,8,6,1.3333333333333333,0.3084818836306361
25773,50,33,1.5151515151515151,0.19914335768209268
25774,35,27,1.2962962962962963,0.08615187505175537
25775,9,6,1.5,0.4737672181921908
25776,25,16,1.4375,0.15258519167091078
25777,65,43,1.5116279069767442,0.019200812680314372
25778,24,14,1.7142857142857142,0.9571546918947688
25779,62,39,1.5897435897435896,0.01528701413182576
25780,23,16,1.4375,0.11168442948699997
25781,24,17,1.411764705882353,0.1168819139356031
25782,10,6,1.6666666666666667,0.6184777508821596
25783,18,9,2.0,0.5314102528710848
25784,62,35,1.7714285714285714,0.6050979171448904
25785,12,6,2.0,0.14513609866639499
25786,69,53,1.2641509433962264,0.011551110840024692
25787,27,20,1.35,0.07727673263759238
25788,11,9,1.2222222222222223,0.2578156263146961
25789,19,12,1.5833333333333333,0.39649036561138595
25790,13,10,1.3,0.2743262571195232
25791,16,12,1.3333333333333333,0.17896229355649784
25792,25,17,1.4705882352941178,0.2880785629341752
25793,23,14,1.6428571428571428,0.12882003863582436
25794,45,31,1.4516129032258065,0.780981873572371
25795,18,11,1.6363636363636365,0.651608379674165
25796,17,14,1.2142857142857142,0.21555682142082144
25797,39,27,1.4444444444444444,0.009497672610020658
25798,68,44,1.5454545454545454,0.34650084385194946
25799,21,15,1.4,0.8946584303377116
25800,16,11,1.4545454545454546,0.7647654022044255
25801,43,32,1.34375,0.9911666047568537
25802,65,47,1.3829787234042554,0.9162200153066075
25803,38,26,1.4615384615384615,0.4168453851780578
25804,67,38,1.763157894736842,0.9978501438255377
25805,46,29,1.5862068965517242,0.571419887864842
25806,15,13,1.1538461538461537,0.37165162461671686
25807,12,6,1.6666666666666667,0.5405071759854644
25808,15,10,1.5,0.10445917092748536
25809,20,12,1.6666666666666667,0.21129375041981668
25810,32,18,1.7777777777777777,0.29454637284687546
25811,13,9,1.4444444444444444,0.377532924286915
25812,9,6,1.5,0.3635218144571539
25813,38,26,1.4615384615384615,0.937307784933494
25814,32,20,1.6,0.3260204056217264
25815,20,12,1.6666666666666667,0.1526571720261306
25816,54,42,1.2857142857142858,0.7185615119941764
25817,30,20,1.5,0.6029488004653937
