文番号,文字数,単語数,平均単語長,主成分1,主成分2
1837,42,23,1.826086956521739,-0.5929771407511361,1.6576643562402857
1838,20,16,1.25,-0.7875991319413027,-1.7157097744819307
1839,38,25,1.52,-0.3976103743655585,-0.09929781545189273
1840,36,25,1.36,-0.32274218558336276,-1.0191678607415056
1841,53,34,1.5588235294117647,0.09853540922220837,0.18766797353419215
1842,25,15,1.6666666666666667,-1.0140374626493003,0.6774019890130542
1843,62,39,1.5897435897435896,0.3798476361209477,0.40269702311257155
1844,52,37,1.4054054054054057,0.27008292455290633,-0.6862322370273558
1845,77,58,1.3275862068965518,1.362216839586851,-1.0112809935652638
1846,66,45,1.4666666666666666,0.7046586151575382,-0.2762400382186124
1847,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
1848,212,136,1.5588235294117647,5.82685250441026,0.8918920410882045
1849,49,32,1.53125,-0.01071257919562814,0.013534265719425195
1850,8,5,1.6,-1.5550175043849055,0.22314482406352346
1851,28,17,1.6470588235294117,-0.8902123224485379,0.5789077971700537
1852,127,77,1.6493506493506491,2.5778080369715264,1.024551270403998
1853,43,26,1.6538461538461535,-0.3717545282444636,0.6830320491999827
1854,55,39,1.4102564102564104,0.3768733948679555,-0.6451314243229793
1855,22,14,1.5714285714285714,-1.030216565207856,0.12211687310546747
1856,46,33,1.393939393939394,0.057730544963050606,-0.7785016233701355
1857,32,22,1.4545454545454546,-0.5447016149939787,-0.49801250402721403
1858,21,14,1.5,-0.9987521492019925,-0.28889807730288575
1859,79,51,1.5098039215686274,1.0782537907139542,0.023593155627202947
1860,100,66,1.5151515151515151,1.8733726354456228,0.14970070316498477
1861,23,13,1.7692307692307692,-1.1773556210080136,1.2527035863838187
1862,62,42,1.4761904761904765,0.5419135713459171,-0.24033226671842814
1863,84,51,1.6470588235294117,1.074075420894092,0.8236921983351266
1864,19,14,1.3571428571428572,-0.9358233171902662,-1.1109279781195924
1865,31,22,1.4090909090909092,-0.5313271334888271,-0.7607848112948007
1866,18,9,2.0,-1.5401328538600563,2.546301195787939
1867,65,44,1.4545454545454546,0.6671575299388922,-0.3504533325332541
1868,128,89,1.4382022471910112,3.0750696896696508,-0.1569685922894113
1869,18,11,1.6363636363636365,-1.231553469287661,0.4742756166392858
1870,36,25,1.44,-0.3784591838455536,-0.5625805198679447
1871,18,11,1.6363636363636365,-1.231553469287661,0.4742756166392858
1872,28,19,1.4736842105263157,-0.7141431082435823,-0.40722894708369645
1873,52,35,1.4857142857142858,0.1588305011828652,-0.2312534354898769
1874,76,54,1.4074074074074074,1.1777008614640188,-0.5658046538983308
1875,39,27,1.4444444444444444,-0.271385559462182,-0.5238000863502654
1876,23,15,1.5333333333333334,-0.9577416066211681,-0.09027227598537144
1877,169,109,1.5504587155963303,4.299689345820594,0.6546866386154501
1878,152,102,1.4901960784313726,3.8372295901709217,0.24203659591230253
1879,22,16,1.375,-0.8380911339837901,-0.995596690824501
1880,61,39,1.564102564102564,0.3794227445133772,0.2530072449074932
1881,13,10,1.3,-1.116363487640133,-1.4638907333009084
1882,62,45,1.3777777777777778,0.6934347755200448,-0.7969500329408826
1883,86,63,1.3650793650793651,1.6389511504663314,-0.758737028123328
1884,44,31,1.4193548387096775,-0.05185646799280559,-0.6435137824249225
1885,51,36,1.4166666666666667,0.216296823974048,-0.6269937645326202
1886,9,6,1.5,-1.4394282019048552,-0.34255595784614395
1887,108,78,1.3846153846153846,2.4424711927669196,-0.5483036028502781
1888,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
1889,29,20,1.45,-0.6517048896320697,-0.5373694367126632
1890,38,26,1.4615384615384617,-0.3292339556235085,-0.43127208290999336
1891,40,29,1.3793103448275863,-0.15241889758912924,-0.8888235465601274
1892,37,22,1.681818181818182,-0.611574022519738,0.8158490323107211
1893,44,29,1.5172413793103448,-0.17535107221198284,-0.08821326624486973
1894,114,74,1.5405405405405406,2.332931992347183,0.35495779212256384
1895,62,43,1.441860465116279,0.5934832867191611,-0.43457966016398547
1896,30,21,1.4285714285714286,-0.5908376390166719,-0.6546362231215106
1897,16,10,1.6,-1.2704535195100695,0.25835484028868233
1898,29,19,1.5263157894736843,-0.7325161242818254,-0.10349485684300223
1899,107,70,1.5285714285714285,2.102647099509446,0.2564693574972546
1900,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
1901,30,19,1.5789473684210529,-0.7508891403200689,0.20023923339769203
1902,33,22,1.5,-0.5580760964991306,-0.23524019675962757
1903,37,25,1.48,-0.38803477910555606,-0.3309391676599187
1904,36,21,1.7142857142857142,-0.6801294952979382,0.9961189420543926
1905,53,29,1.827586206896552,-0.22694846511340377,1.7131598644644643
1906,37,22,1.681818181818182,-0.611574022519738,0.8158490323107211
1907,20,11,1.818181818181818,-1.3216172030504543,1.5186694821671407
1908,70,50,1.4,0.9625218164331608,-0.6349101998064015
1909,108,73,1.4794520547945205,2.238120256516292,-0.015466876725543442
1910,99,65,1.523076923076923,1.821909831548223,0.18990032060770282
1911,27,18,1.5,-0.7784141228505616,-0.26206913703125667
1912,68,45,1.511111111111111,0.7102705349762849,-0.015885040857476607
1913,18,14,1.2857142857142858,-0.9043589011844033,-1.521942928527946
1914,39,24,1.625,-0.4801161814948093,0.5016350388048618
1915,9,5,1.8,-1.6760270961692891,1.3679608580186722
1916,18,14,1.2857142857142858,-0.9043589011844033,-1.521942928527946
1917,15,10,1.5,-1.2190901755534242,-0.3157270175745149
1918,48,30,1.6,-0.13219758001072804,0.3991949051893181
1919,128,84,1.5238095238095235,2.8771466797312515,0.32319283053881465
1920,56,36,1.5555555555555556,0.21098044356876505,0.18243100000687112
1921,79,45,1.7555555555555555,0.7411360939793915,1.416067444628768
1922,53,32,1.65625,-0.024638773495929377,0.7403427129193451
1923,52,33,1.5757575757575757,0.04079842668462948,0.27928296924270096
1924,86,43,2.0,0.6435497359356893,2.831257778207953
1925,44,32,1.375,0.006695163679748399,-0.8949762932804748
1926,72,43,1.6744186046511629,0.6143443072260477,0.9261859391576565
1927,13,8,1.625,-1.3980340946427194,0.38762391417585523
1928,93,57,1.631578947368421,1.415363613335749,0.7755866650750857
1929,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
1930,42,25,1.68,-0.4359127554055682,0.8272675933802098
1931,135,86,1.569767441860465,3.028439342889112,0.6122955726966649
1932,28,12,2.3333333333333335,-1.5064775222312672,4.4872824043733495
1933,50,31,1.6129032258064515,-0.07695823411025764,0.48121910063858253
1934,110,78,1.4102564102564104,2.461178988245583,-0.3952661428739534
1935,52,31,1.6774193548387095,-0.08532548948274164,0.8561300616597508
1936,41,24,1.7083333333333333,-0.5015889136090721,0.9839422157573114
1937,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
1938,70,47,1.4893617021276595,0.8173042915625905,-0.12994956265947838
1939,71,50,1.42,0.9668754707387062,-0.517415682816766
1940,29,22,1.318181818181818,-0.5045781704785232,-1.2863294258299762
1941,22,16,1.375,-0.8380911339837901,-0.995596690824501
1942,11,6,1.8333333333333333,-1.6350165535884644,1.566586659336185
1943,52,32,1.625,-0.02115722492085407,0.5586406011193652
1944,71,45,1.5777777777777775,0.7186884147044049,0.37464745518422515
1945,150,92,1.6304347826086956,3.4263912791548057,1.0188743211078894
1946,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
1947,76,47,1.6170212765957446,0.8380916111792697,0.6187333485109089
1948,13,11,1.181818181818182,-1.0063941348806777,-2.136709047180356
1949,24,16,1.5,-0.8885831360262773,-0.2754836071670712
1950,16,11,1.4545454545454546,-1.1414897355248679,-0.5701182488885717
1951,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
1952,17,13,1.3076923076923077,-0.9656088234911625,-1.401540240052659
1953,33,23,1.434782608695652,-0.4849944797433001,-0.605772425278122
1954,35,22,1.5909090909090908,-0.5848250595094342,0.2903044177755455
1955,49,34,1.4411764705882353,0.10734055588811708,-0.49717472542367275
1956,35,23,1.5217391304347827,-0.5089906266339304,-0.10278647382958594
1957,61,39,1.564102564102564,0.3794227445133772,0.2530072449074932
1958,62,38,1.631578947368421,0.32305072848871863,0.6397799943567346
1959,81,54,1.5,1.2046281143123185,-0.020608674586594742
1960,50,34,1.4705882352941178,0.10513926922163983,-0.3259640506842058
1961,260,170,1.5294117647058822,7.665361207321716,0.942031995115095
1962,16,11,1.4545454545454546,-1.1414897355248679,-0.5701182488885717
1963,24,15,1.6,-0.9858895346352341,0.29356485651384134
1964,37,22,1.681818181818182,-0.611574022519738,0.8158490323107211
1965,154,107,1.439252336448598,4.0475765566132464,-0.03359282456580678
1966,24,16,1.5,-0.8885831360262773,-0.2754836071670712
1967,27,18,1.5,-0.7784141228505616,-0.26206913703125667
1968,31,19,1.631578947368421,-0.7692621563583116,0.5039733236383838
1969,59,41,1.4390243902439024,0.48528949327764115,-0.4641805788560094
1970,44,30,1.4666666666666666,-0.11246753172478179,-0.3751747233515989
1971,59,40,1.475,0.43257368016815095,-0.2605411913315291
1972,37,17,2.176470588235294,-1.0943816172849639,3.630570806539238
1973,51,34,1.5,0.10293798255516272,-0.15475337594474026
1974,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
1975,22,14,1.5714285714285714,-1.030216565207856,0.12211687310546747
1976,53,33,1.606060606060606,0.037976406971559275,0.4555804013448404
1977,38,26,1.4615384615384617,-0.3292339556235085,-0.43127208290999336
1978,38,23,1.565217391304348,-0.4844228923370596,0.15540186543717158
1979,40,22,1.7272727272727273,-0.5883826962827036,1.0853167031207966
1980,45,27,1.6666666666666667,-0.3164575758528209,0.7645841733704317
1981,93,64,1.453125,1.7332711472468691,-0.23111101426435962
1982,52,34,1.5294117647058822,0.10073669588868563,0.01645729879472533
1983,56,38,1.4736842105263157,0.3233210649901689,-0.2814653216790808
1984,138,100,1.38,3.602696068293946,-0.43712905402814367
1985,18,12,1.5,-1.1089211623777082,-0.3023125474387003
1986,52,29,1.7241379310344829,-0.1731835264040774,1.1193975177705093
1987,95,62,1.532258064516129,1.6594034432000313,0.22385236823849272
1988,6,4,1.5,-1.5495972150805706,-0.35597042798195855
1989,14,7,2.0,-1.6685847709068653,2.529539043880879
1990,51,33,1.5454545454545454,0.043620446397699665,0.10298553714056152
1991,124,81,1.530864197530864,2.7161212963598222,0.34500840016018286
1992,50,33,1.5151515151515151,0.04644246611076986,-0.07331189496157782
1993,21,13,1.6153846153846154,-1.106773355169063,0.3679556442383268
1994,90,59,1.5254237288135593,1.489768329881703,0.16305093258572878
1995,77,53,1.4528301886792452,1.1366883517390578,-0.30489934808825286
1996,32,24,1.3333333333333333,-0.4049616190948892,-1.1864400805287132
1997,48,33,1.4545454545454546,0.05208650553691022,-0.4259067591658566
1998,127,88,1.443181818181818,3.025658550664324,-0.1335818730044015
1999,57,38,1.5,0.3232760089065938,-0.12792443567311115
2000,34,23,1.4782608695652173,-0.4969925531886152,-0.3542794495538546
2001,55,36,1.5277777777777777,0.21204371964982172,0.02054604709897207
2002,52,34,1.5294117647058822,0.10073669588868563,0.01645729879472533
2003,18,11,1.6363636363636365,-1.231553469287661,0.4742756166392858
2004,37,24,1.5416666666666667,-0.4586434493805465,0.01932786185241238
2005,52,33,1.5757575757575757,0.04079842668462948,0.27928296924270096
2006,54,37,1.4594594594594594,0.2690021118476663,-0.37103191343516395
2007,86,63,1.3650793650793651,1.6389511504663314,-0.758737028123328
2008,35,22,1.5909090909090908,-0.5848250595094342,0.2903044177755455
2009,41,33,1.2424242424242424,0.0718406435284017,-1.6599887838808334
2010,32,19,1.6842105263157894,-0.7876351723965547,0.8077074138790767
2011,93,57,1.5964912280701755,1.4398008932753061,0.5753290594287874
2012,94,65,1.446153846153846,1.784069348983326,-0.2658643775500249
2013,17,12,1.4166666666666667,-1.0691655263923527,-0.7812720426199048
2014,131,94,1.3936170212765957,3.299271092123932,-0.3929601067018524
2015,35,22,1.5909090909090908,-0.5848250595094342,0.2903044177755455
2016,24,17,1.411764705882353,-0.7994704136323485,-0.7773868736606943
2017,153,100,1.53,3.772470254618734,0.4691874366784608
2018,75,44,1.6590909090909092,0.7075283344567207,0.8504342999127346
2019,78,58,1.3448275862068966,1.368491769694541,-0.9095308676402342
2020,131,85,1.5411764705882354,2.947560115332137,0.4340406888733985
2021,87,58,1.5,1.424966140663749,0.006220265685034345
2022,23,16,1.4375,-0.8633371350050337,-0.635540148995786
2023,44,31,1.4193548387096775,-0.05185646799280559,-0.6435137824249225
2024,84,52,1.6153846153846154,1.1237954691773087,0.6446023798573134
2025,61,41,1.4878048780487805,0.4878815215916621,-0.17907830014671336
2026,106,73,1.4246575342465753,2.23971677635095,-0.3348932956608839
2027,49,35,1.4,0.16367857342193368,-0.7304972031681429
2028,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
2029,61,42,1.4523809523809523,0.5402131074338097,-0.379569038035378
2030,78,54,1.4444444444444444,1.1884717626033385,-0.34772626217363667
2031,67,44,1.5227272727272727,0.6562372596167112,0.04537896925374831
2032,34,25,1.36,-0.3593079933255488,-1.0258632242839953
2033,44,26,1.6923076923076923,-0.38025864276865495,0.9058928756219802
2034,64,49,1.3061224489795915,0.8905464342636696,-1.192473270196541
2035,52,35,1.4857142857142858,0.1588305011828652,-0.2312534354898769
2036,29,20,1.45,-0.6517048896320697,-0.5373694367126632
2037,75,51,1.4509803921568627,1.0460905563047227,-0.32552355739421973
2038,30,21,1.4285714285714286,-0.5908376390166719,-0.6546362231215106
2039,29,19,1.5263157894736843,-0.7325161242818254,-0.10349485684300223
2040,67,37,1.7837837837837838,0.28080013948731763,1.5235177098892443
2041,113,74,1.5135135135135136,2.3334723986998025,0.19735763032646722
2042,85,55,1.5272727272727271,1.2864254493521616,0.15012254020722932
2043,101,71,1.408450704225352,2.1042694044346493,-0.44750104713144023
2044,133,89,1.4831460674157304,3.1351825246081546,0.11627955863061332
2045,105,72,1.4583333333333333,2.170319791208703,-0.14772739538297938
2046,195,123,1.5772357723577235,5.143637742093053,0.918152152711189
2047,27,15,1.7333333333333334,-1.0239024867922732,1.0645868032835122
2048,43,34,1.2647058823529411,0.12054827588698014,-1.5244387738604697
2049,180,117,1.5384615384615383,4.730438078371994,0.6365248473129163
2050,69,43,1.5813953488372092,0.624282802894386,0.38522738120024413
2051,104,71,1.4647887323943662,2.1198807933280754,-0.11591762092082993
2052,61,40,1.525,0.4343163639964677,0.031521260256935905
2053,35,19,1.7894736842105263,-0.8060983006019481,1.418523276131709
2054,21,14,1.5,-0.9987521492019925,-0.28889807730288575
2055,64,39,1.641025641025641,0.3806974193360882,0.7020765795227295
2056,21,15,1.4,-0.9014457505930358,-0.8579465409837982
2057,14,8,1.75,-1.4668090005563,1.10438931606204
2058,68,46,1.4782608695652173,0.7608096463965671,-0.2016868838776098
2059,75,49,1.530612244897959,0.9353096572324021,0.12559121643235394
2060,54,39,1.3846153846153846,0.3764485032603854,-0.7948212025280589
2061,117,64,1.828125,1.9108874107990819,1.9894865085903413
2062,102,66,1.5454545454545454,1.8888335196036454,0.3293458170383692
2063,14,6,2.3333333333333335,-1.9283990811138787,4.43030058510968
2064,30,18,1.6666666666666667,-0.8396424909501803,0.6991975351023983
2065,172,113,1.5221238938053097,4.484912800764869,0.5097560218772397
2066,40,24,1.625,-0.4618332776237162,0.5049827205761068
2067,90,55,1.6363636363636365,1.301862243804639,0.7894800502546764
2068,65,42,1.5476190476190477,0.5470149630822404,0.177378047232414
2069,67,40,1.675,0.439544415481418,0.9077086150223346
2070,121,76,1.5921052631578947,2.4803197265015013,0.676060484127615
2071,39,25,1.56,-0.407185969625561,0.13234353675613322
2072,81,57,1.4210526315789471,1.3425924465199774,-0.46613115005764955
2073,58,39,1.4871794871794872,0.37814806969066656,-0.19606208970774305
2074,36,26,1.3846153846153846,-0.31222572657512626,-0.8769937357539858
2075,103,68,1.5,1.9940941104134198,0.07664029813535217
2076,142,96,1.4791666666666667,3.4961212182242707,0.13549688137053117
2077,62,45,1.3777777777777778,0.6934347755200448,-0.7969500329408826
2078,27,17,1.588235294117647,-0.8675268452444906,0.2398341294623665
2079,101,75,1.346666666666667,2.257940271475628,-0.7933808152041851
2080,89,63,1.4126984126984128,1.6606349821616395,-0.4769158037181869
2081,276,171,1.6140350877192982,7.926610850774431,1.480254841248306
2082,88,58,1.5172413793103448,1.4312410707714394,0.10797039161006376
2083,91,68,1.338235294117647,1.88736231191694,-0.886778344444805
2084,165,106,1.5471698113207548,4.145867876415152,0.6174678735776922
2085,42,30,1.4,-0.10260250758180872,-0.7623595376220568
2086,109,71,1.5352112676056338,2.162248659283725,0.3027462640564877
2087,30,16,1.875,-1.040059142153739,1.8848556438052182
2088,67,46,1.4565217391304348,0.7576672311836781,-0.32910721262536546
2089,15,9,1.5555555555555556,-1.2854426862389414,-0.000338187712247883
2090,8,6,1.3333333333333333,-1.3416340260630504,-1.297127266437309
2091,16,9,1.7777777777777777,-1.4219292219850452,1.2713076631522224
2092,48,31,1.5483870967741935,-0.06859097873777362,0.10630813961741417
2093,30,22,1.3636363636363635,-0.5179526519836751,-1.0235571185623884
2094,20,14,1.4285714285714286,-0.9672877331961295,-0.699913027711239
2095,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
2096,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
2097,42,26,1.6153846153846154,-0.3632504137202728,0.460171222777989
2098,32,20,1.6,-0.7013255497603987,0.32877487273900025
2099,58,36,1.6111111111111112,0.2088538914066518,0.5062009058226677
2100,23,15,1.5333333333333334,-0.9577416066211681,-0.09027227598537144
2101,86,59,1.4576271186440677,1.4638545095347808,-0.2372782189683715
